engine_id,cycle,sensor2,sensor3,sensor4,sensor6,sensor7,sensor8,sensor9,sensor11,sensor12,sensor13,sensor14,sensor15,sensor17,sensor20,sensor21
97,119,642.340,1582.770,1408.950,21.610,554.580,2388.030,9059.980,47.520,521.820,2388.070,8145.240,8.444,392.000,38.950,23.393
97,120,642.370,1588.570,1399.660,21.610,553.400,2388.030,9072.800,47.370,521.690,2388.100,8143.040,8.426,392.000,39.010,23.342
97,121,642.410,1585.870,1402.020,21.610,554.260,2388.090,9068.590,47.290,521.790,2388.050,8142.660,8.423,392.000,38.960,23.315
97,122,642.320,1584.350,1411.140,21.610,554.260,2388.010,9067.160,47.410,522.020,2388.000,8145.480,8.405,393.000,38.810,23.314
97,123,642.310,1589.610,1404.060,21.610,552.880,2388.100,9064.390,47.420,522.100,2388.060,8148.590,8.432,394.000,38.890,23.383
97,124,642.130,1591.880,1408.590,21.610,554.540,2388.000,9066.570,47.190,521.740,2388.040,8144.460,8.395,392.000,38.810,23.313
97,125,641.970,1593.240,1399.560,21.610,553.570,2388.020,9059.380,47.340,521.600,2388.040,8148.090,8.426,392.000,38.740,23.337
97,126,642.230,1583.870,1408.980,21.610,553.550,2388.030,9067.910,47.490,521.400,2388.040,8143.700,8.377,393.000,38.910,23.394
97,127,642.340,1587.380,1407.000,21.610,554.090,2387.990,9067.130,47.450,521.280,2388.070,8143.810,8.436,393.000,38.980,23.360
97,128,642.770,1592.390,1407.050,21.610,553.640,2388.070,9066.120,47.500,521.060,2388.040,8149.030,8.394,394.000,39.100,23.336
97,129,642.430,1589.980,1396.830,21.610,553.600,2388.050,9068.050,47.380,521.890,2388.070,8144.860,8.413,393.000,39.100,23.300
97,130,642.530,1591.380,1409.070,21.610,554.100,2388.090,9074.110,47.460,521.820,2388.090,8148.430,8.433,393.000,38.830,23.393
97,131,642.490,1586.560,1399.820,21.610,554.350,2388.070,9067.400,47.370,521.750,2388.060,8149.790,8.417,391.000,38.830,23.392
97,132,642.200,1590.200,1399.280,21.610,553.450,2387.990,9066.270,47.400,521.700,2388.030,8154.160,8.431,393.000,38.960,23.297
97,133,642.640,1592.580,1406.970,21.610,554.430,2388.040,9075.210,47.400,521.860,2388.060,8153.510,8.415,394.000,38.960,23.399
97,134,642.300,1590.570,1398.860,21.610,554.650,2388.040,9070.820,47.280,521.840,2388.070,8144.170,8.448,391.000,39.000,23.259
97,135,642.390,1591.800,1410.760,21.610,554.080,2388.020,9071.980,47.500,521.310,2388.040,8151.020,8.400,392.000,38.790,23.308
97,136,642.500,1593.800,1403.150,21.610,553.990,2387.970,9075.380,47.430,521.680,2388.040,8151.400,8.426,393.000,38.870,23.271
97,137,642.700,1595.480,1402.070,21.610,553.830,2388.040,9069.960,47.310,521.220,2388.050,8152.080,8.409,393.000,38.820,23.320
97,138,642.670,1597.500,1395.950,21.610,553.730,2388.060,9077.230,47.570,521.430,2388.000,8150.960,8.428,392.000,39.050,23.361
97,139,642.610,1581.160,1409.940,21.610,553.500,2388.050,9070.390,47.360,521.890,2388.060,8155.760,8.424,393.000,38.890,23.369
97,140,643.060,1588.750,1406.590,21.610,554.050,2388.020,9082.180,47.410,521.670,2388.090,8158.400,8.446,391.000,38.970,23.337
97,141,642.760,1589.770,1407.950,21.610,553.200,2387.990,9077.600,47.420,522.200,2388.110,8149.820,8.437,393.000,39.210,23.367
97,142,642.580,1583.620,1401.270,21.610,553.850,2388.010,9083.570,47.370,522.080,2388.040,8155.200,8.418,393.000,39.150,23.257
97,143,642.450,1588.400,1404.270,21.610,553.920,2388.050,9076.340,47.670,521.810,2388.050,8152.430,8.442,393.000,39.000,23.251
97,144,642.210,1579.620,1406.000,21.610,553.590,2388.060,9088.080,47.530,521.910,2388.070,8161.360,8.436,393.000,38.850,23.379
97,145,642.560,1589.040,1403.340,21.610,553.330,2388.060,9081.500,47.490,521.110,2388.090,8157.720,8.447,393.000,38.780,23.349
97,146,643.160,1589.140,1412.200,21.610,553.630,2388.050,9087.560,47.460,521.790,2388.040,8161.990,8.414,394.000,38.970,23.362
97,147,643.250,1601.610,1408.870,21.610,554.250,2388.010,9079.340,47.330,521.710,2388.000,8158.200,8.419,393.000,38.800,23.315
97,148,642.970,1590.120,1402.660,21.610,552.330,2388.070,9087.410,47.360,521.470,2388.090,8160.210,8.435,394.000,38.820,23.308
97,149,643.110,1594.900,1407.390,21.610,553.840,2388.010,9084.060,47.340,521.390,2388.040,8160.590,8.441,394.000,38.920,23.386
97,150,642.400,1589.150,1405.320,21.610,553.520,2388.080,9082.850,47.400,521.540,2388.040,8163.270,8.419,393.000,38.730,23.314
97,151,642.280,1590.250,1402.930,21.610,554.110,2388.090,9091.250,47.500,521.580,2388.020,8168.510,8.451,394.000,38.780,23.343
97,152,642.880,1586.870,1405.100,21.610,553.870,2388.010,9082.110,47.450,521.700,2388.010,8162.310,8.451,393.000,38.690,23.311
97,153,642.290,1598.690,1405.530,21.610,553.690,2388.080,9091.330,47.420,522.410,2388.010,8170.110,8.416,393.000,38.690,23.332
97,154,642.220,1594.300,1407.360,21.610,552.530,2388.040,9095.880,47.620,521.890,2388.050,8161.560,8.436,393.000,38.730,23.267
97,155,642.210,1591.510,1404.230,21.610,553.460,2388.020,9091.900,47.400,521.450,2388.070,8167.970,8.465,393.000,38.790,23.275
97,156,642.730,1582.090,1411.850,21.610,553.520,2388.070,9089.940,47.380,522.330,2388.070,8167.480,8.472,392.000,38.850,23.327
97,157,642.260,1587.910,1407.480,21.610,553.600,2388.090,9097.290,47.560,521.420,2388.100,8168.700,8.445,392.000,38.850,23.251
97,158,642.310,1589.180,1407.830,21.610,552.950,2388.050,9095.630,47.570,520.900,2388.070,8164.480,8.453,393.000,38.950,23.186
97,159,642.910,1587.640,1412.290,21.610,553.550,2387.990,9095.400,47.330,521.800,2388.060,8178.210,8.470,393.000,38.700,23.350
97,160,643.050,1599.210,1404.120,21.610,552.980,2388.010,9099.410,47.600,521.330,2388.090,8181.410,8.518,393.000,38.760,23.207
97,161,643.200,1592.120,1410.130,21.610,552.870,2388.050,9099.490,47.570,521.720,2388.030,8175.650,8.445,392.000,38.970,23.367
97,162,642.890,1588.040,1412.890,21.610,553.380,2388.120,9104.220,47.500,520.990,2388.000,8173.210,8.440,393.000,38.770,23.273
97,163,642.970,1593.130,1407.040,21.610,553.120,2388.050,9097.660,47.370,520.810,2388.000,8175.320,8.465,394.000,38.650,23.261
97,164,642.940,1596.240,1406.490,21.610,553.160,2388.090,9106.170,47.520,521.380,2388.050,8182.810,8.465,394.000,38.840,23.266
97,165,642.950,1591.790,1407.370,21.610,553.100,2388.090,9107.600,47.580,521.430,2388.020,8182.140,8.444,392.000,38.820,23.326
97,166,642.680,1592.240,1406.030,21.610,553.480,2388.050,9105.420,47.480,521.810,2388.070,8175.760,8.455,394.000,38.770,23.274
97,167,642.270,1587.480,1406.840,21.610,553.500,2388.080,9101.660,47.580,521.530,2388.050,8179.840,8.446,393.000,38.750,23.220
97,168,642.800,1593.340,1412.530,21.610,553.080,2388.040,9107.160,47.610,521.510,2388.080,8182.790,8.456,393.000,38.660,23.305
97,169,642.950,1595.770,1401.800,21.610,553.750,2388.060,9118.780,47.620,521.730,2388.010,8182.860,8.440,394.000,38.940,23.246
97,170,642.490,1587.410,1411.550,21.610,553.220,2388.050,9119.450,47.560,521.410,2388.070,8182.080,8.446,395.000,38.670,23.190
97,171,642.460,1595.140,1406.760,21.610,553.220,2388.020,9111.790,47.580,521.600,2388.070,8195.640,8.454,395.000,38.660,23.290
97,172,643.100,1593.560,1411.270,21.610,553.890,2388.060,9120.210,47.740,521.380,2388.070,8182.510,8.449,395.000,38.640,23.300
97,173,642.330,1593.360,1415.430,21.610,552.620,2388.070,9118.130,47.700,521.790,2388.020,8186.990,8.484,394.000,38.610,23.242
97,174,642.970,1592.520,1418.990,21.610,552.870,2388.070,9117.330,47.570,521.310,2388.090,8198.040,8.431,394.000,39.080,23.268
97,175,642.580,1599.640,1414.210,21.610,553.590,2388.110,9115.170,47.680,521.600,2388.090,8191.690,8.441,395.000,38.820,23.267
97,176,643.670,1588.890,1413.010,21.610,552.280,2387.980,9126.090,47.810,521.610,2388.030,8199.710,8.440,394.000,38.600,23.201
97,177,643.350,1598.210,1408.170,21.610,553.180,2388.060,9133.730,47.520,521.180,2388.070,8196.460,8.465,395.000,38.820,23.106
97,178,643.140,1598.570,1420.070,21.610,552.870,2388.030,9127.920,47.730,521.130,2388.110,8198.580,8.482,395.000,38.700,23.157
97,179,643.120,1595.390,1412.220,21.610,553.500,2388.070,9132.340,47.780,520.820,2388.070,8204.680,8.447,397.000,38.730,23.277
97,180,643.730,1594.840,1418.510,21.610,552.620,2388.100,9144.390,47.840,521.540,2388.100,8204.090,8.469,393.000,38.780,23.096
97,181,643.090,1589.770,1413.010,21.610,552.630,2388.110,9137.390,47.600,521.190,2388.030,8206.130,8.464,394.000,38.820,23.258
97,182,642.890,1596.810,1414.530,21.610,552.780,2388.030,9148.600,47.610,521.100,2388.100,8207.940,8.457,394.000,38.820,23.320
97,183,643.290,1590.710,1418.390,21.610,552.640,2388.040,9142.590,47.680,521.010,2388.040,8213.450,8.488,397.000,38.720,23.241
97,184,643.890,1593.070,1414.260,21.610,552.590,2388.060,9152.460,47.860,521.040,2388.070,8213.260,8.461,397.000,38.790,23.163
97,185,642.580,1591.570,1417.870,21.610,552.950,2388.130,9143.420,47.890,520.710,2388.090,8220.180,8.476,395.000,38.630,23.179
97,186,643.370,1601.660,1421.330,21.610,552.600,2388.060,9150.470,47.790,520.820,2388.040,8215.760,8.447,394.000,38.510,23.152
97,187,642.800,1602.200,1420.680,21.610,552.310,2388.100,9154.230,47.760,520.610,2388.110,8225.960,8.460,394.000,38.540,23.279
97,188,643.000,1598.610,1420.200,21.610,552.670,2388.120,9160.030,47.720,520.800,2388.070,8220.110,8.493,395.000,38.470,23.220
97,189,643.380,1600.390,1426.130,21.610,552.450,2388.070,9149.750,47.800,521.070,2388.110,8229.610,8.504,396.000,38.730,23.142
97,190,643.490,1596.780,1415.180,21.610,552.700,2388.150,9163.630,47.810,520.180,2388.090,8225.240,8.478,397.000,38.540,23.195
97,191,643.050,1596.910,1423.380,21.610,551.780,2388.130,9170.870,47.860,520.970,2388.090,8232.570,8.534,396.000,38.490,23.178
97,192,643.540,1610.060,1421.380,21.610,552.030,2388.110,9171.510,47.970,521.330,2388.090,8228.950,8.501,395.000,38.440,23.086
97,193,643.110,1596.090,1418.230,21.610,552.470,2388.190,9173.210,47.750,520.290,2388.110,8238.180,8.486,396.000,38.600,23.086
97,194,643.350,1607.580,1420.270,21.610,552.420,2388.100,9178.980,47.850,520.780,2388.170,8240.750,8.476,395.000,38.530,23.177
97,195,643.960,1599.160,1424.680,21.610,552.660,2388.160,9179.630,47.820,520.350,2388.160,8247.820,8.514,395.000,38.570,23.065
97,196,643.190,1597.510,1429.740,21.610,552.690,2388.110,9187.060,47.870,520.830,2388.130,8240.080,8.487,395.000,38.510,23.161
97,197,643.480,1604.510,1427.370,21.610,552.380,2388.170,9189.580,47.970,520.260,2388.110,8250.710,8.560,396.000,38.670,23.156
97,198,643.520,1605.460,1426.470,21.610,553.180,2388.150,9197.350,48.160,520.410,2388.120,8255.950,8.513,397.000,38.380,22.955
97,199,643.970,1605.940,1429.900,21.610,551.840,2388.160,9201.830,48.070,520.130,2388.080,8258.580,8.498,400.000,38.590,23.066
97,200,643.200,1601.340,1429.400,21.610,552.040,2388.120,9203.160,48.040,519.980,2388.160,8257.380,8.540,396.000,38.390,23.050
97,201,643.460,1606.900,1430.660,21.610,552.190,2388.190,9207.740,48.180,520.060,2388.150,8270.910,8.551,397.000,38.440,23.145
97,202,643.790,1610.660,1427.410,21.610,551.550,2388.150,9208.020,47.940,519.910,2388.150,8263.630,8.528,397.000,38.290,23.118
98,1,642.300,1580.930,1404.550,21.610,554.160,2388.000,9073.830,47.250,522.300,2387.970,8150.690,8.379,392.000,39.010,23.455
98,2,642.130,1585.290,1394.470,21.610,552.750,2388.030,9070.740,47.030,521.800,2388.030,8147.030,8.416,392.000,38.910,23.306
98,3,642.350,1582.270,1396.330,21.610,555.450,2387.940,9068.220,47.220,522.470,2387.990,8149.190,8.412,391.000,39.160,23.368
98,4,641.800,1585.230,1398.980,21.610,554.990,2387.980,9068.930,47.070,522.190,2387.990,8156.010,8.450,391.000,39.070,23.383
98,5,641.850,1592.310,1397.870,21.610,554.040,2388.000,9070.440,47.100,521.960,2387.920,8148.470,8.407,392.000,39.030,23.487
98,6,642.460,1581.000,1400.800,21.610,554.180,2387.990,9070.090,47.260,522.690,2387.950,8149.250,8.392,390.000,39.050,23.523
98,7,642.080,1578.640,1405.970,21.610,554.720,2388.090,9066.950,47.210,522.580,2388.050,8145.930,8.393,392.000,38.920,23.382
98,8,642.100,1583.290,1402.880,21.610,554.150,2388.000,9074.480,47.080,522.600,2388.040,8149.590,8.390,391.000,38.940,23.454
98,9,642.220,1588.950,1393.890,21.610,554.810,2388.030,9071.660,47.150,522.750,2388.000,8146.290,8.394,392.000,38.940,23.402
98,10,642.070,1584.360,1396.500,21.610,552.810,2388.020,9075.910,47.240,522.490,2388.030,8148.870,8.403,392.000,38.990,23.501
98,11,642.600,1583.960,1401.370,21.610,554.390,2388.000,9073.500,47.090,522.390,2387.950,8153.290,8.414,391.000,39.010,23.383
98,12,641.870,1579.660,1397.290,21.610,554.430,2387.940,9069.020,47.280,522.590,2388.070,8150.290,8.391,392.000,38.940,23.395
98,13,641.860,1578.110,1396.260,21.610,554.910,2387.970,9066.550,47.460,522.650,2388.000,8149.150,8.424,391.000,39.020,23.481
98,14,642.740,1586.490,1393.150,21.610,554.620,2388.030,9071.680,47.360,521.810,2388.040,8150.040,8.382,392.000,39.000,23.530
98,15,642.170,1584.160,1399.300,21.610,554.090,2388.020,9064.260,47.150,522.510,2387.980,8148.230,8.377,393.000,38.900,23.457
98,16,642.710,1584.080,1399.740,21.610,554.680,2388.010,9065.010,47.080,522.320,2387.970,8151.860,8.451,392.000,39.300,23.404
98,17,642.310,1588.540,1396.080,21.610,554.070,2388.050,9065.000,47.140,521.950,2388.010,8146.850,8.372,392.000,38.980,23.433
98,18,642.250,1588.990,1389.480,21.610,554.670,2388.030,9070.590,47.050,522.040,2388.010,8152.410,8.415,391.000,39.060,23.474
98,19,641.980,1581.820,1401.220,21.610,553.620,2387.980,9062.510,47.220,522.230,2388.000,8148.700,8.437,391.000,38.960,23.483
98,20,642.540,1592.000,1403.120,21.610,554.610,2387.990,9066.840,47.160,522.170,2387.990,8148.560,8.429,391.000,39.050,23.412
98,21,642.040,1580.390,1391.400,21.610,554.690,2387.950,9061.520,47.040,522.320,2388.040,8145.390,8.401,391.000,39.040,23.449
98,22,641.790,1588.860,1404.830,21.610,554.520,2388.000,9058.490,47.300,522.350,2388.010,8148.130,8.403,392.000,38.990,23.394
98,23,642.180,1586.090,1392.010,21.610,553.900,2388.000,9073.550,47.250,522.500,2388.010,8146.590,8.414,394.000,38.890,23.394
98,24,642.490,1587.080,1399.070,21.610,554.330,2388.040,9066.750,47.300,522.360,2388.040,8154.100,8.393,392.000,38.890,23.385
98,25,642.290,1587.330,1399.040,21.610,553.750,2388.040,9065.660,47.180,522.050,2388.060,8150.950,8.421,392.000,39.000,23.374
98,26,642.050,1582.420,1395.860,21.610,554.160,2388.020,9073.280,47.390,522.280,2388.020,8151.030,8.374,393.000,38.980,23.391
98,27,642.230,1587.500,1397.200,21.610,554.440,2388.010,9062.150,47.120,522.360,2388.000,8148.260,8.380,390.000,39.050,23.519
98,28,641.650,1579.760,1404.490,21.610,555.160,2387.980,9073.080,47.130,521.940,2387.980,8153.610,8.389,391.000,39.180,23.398
98,29,642.390,1589.910,1395.460,21.610,553.990,2387.990,9069.190,47.240,523.040,2388.000,8151.650,8.395,393.000,39.000,23.343
98,30,641.850,1578.570,1403.120,21.610,554.130,2388.020,9073.590,47.140,522.550,2388.040,8145.230,8.417,391.000,38.840,23.366
98,31,642.290,1590.140,1395.810,21.610,554.190,2388.000,9060.520,47.260,522.240,2387.970,8146.640,8.408,391.000,39.010,23.375
98,32,642.430,1577.660,1397.860,21.610,553.930,2388.030,9067.980,47.290,522.380,2388.010,8144.790,8.385,392.000,38.790,23.503
98,33,642.540,1583.680,1395.590,21.610,554.260,2388.010,9064.470,47.200,522.570,2388.000,8153.010,8.414,391.000,39.020,23.439
98,34,641.970,1576.700,1405.030,21.610,554.240,2388.000,9065.850,47.270,521.990,2387.960,8144.880,8.393,392.000,39.000,23.301
98,35,642.490,1584.260,1394.320,21.610,554.380,2387.940,9071.880,47.310,522.370,2387.980,8150.640,8.391,392.000,39.090,23.465
98,36,642.050,1585.200,1401.000,21.600,554.010,2388.040,9066.500,47.040,522.370,2388.040,8153.890,8.390,392.000,38.980,23.356
98,37,642.080,1584.480,1397.060,21.610,554.570,2388.020,9067.980,47.350,522.050,2388.040,8148.050,8.398,392.000,38.910,23.404
98,38,642.190,1581.770,1403.970,21.610,553.920,2388.000,9069.110,46.930,521.630,2388.040,8147.580,8.391,393.000,39.160,23.428
98,39,642.220,1591.830,1395.370,21.610,555.230,2388.050,9061.380,47.220,521.890,2387.990,8147.300,8.441,392.000,39.180,23.350
98,40,642.180,1586.950,1405.050,21.610,554.020,2388.060,9073.830,47.190,521.740,2388.030,8152.420,8.392,393.000,39.010,23.368
98,41,642.120,1583.570,1397.440,21.610,555.030,2387.990,9061.360,47.170,522.810,2388.030,8143.860,8.428,392.000,38.980,23.351
98,42,642.490,1578.290,1399.010,21.610,553.780,2388.010,9073.440,47.150,521.970,2387.970,8148.380,8.420,392.000,38.990,23.417
98,43,642.110,1586.620,1401.160,21.610,554.180,2388.010,9064.020,47.540,522.580,2388.020,8152.170,8.413,392.000,38.850,23.325
98,44,642.700,1588.840,1400.690,21.600,553.640,2387.950,9064.950,47.320,522.350,2388.020,8148.630,8.411,392.000,38.870,23.444
98,45,642.040,1583.260,1402.790,21.610,554.240,2387.970,9074.640,47.120,522.110,2388.040,8151.010,8.407,392.000,38.940,23.393
98,46,642.260,1579.480,1409.270,21.610,554.250,2388.060,9068.630,47.340,522.250,2388.030,8146.960,8.403,392.000,38.910,23.360
98,47,642.080,1593.460,1391.230,21.610,554.490,2388.030,9068.460,47.170,522.770,2388.070,8154.770,8.432,391.000,38.900,23.377
98,48,642.020,1580.310,1403.280,21.610,553.650,2388.040,9062.330,47.280,522.310,2388.020,8150.970,8.423,391.000,38.970,23.377
98,49,642.440,1584.880,1399.160,21.610,554.090,2387.960,9060.720,47.310,522.520,2388.030,8150.570,8.408,391.000,38.830,23.462
98,50,642.610,1582.930,1390.360,21.610,554.900,2388.050,9063.930,47.380,522.450,2388.120,8148.600,8.407,391.000,38.900,23.373
98,51,642.370,1585.490,1397.870,21.610,553.860,2388.040,9063.930,47.370,522.180,2388.040,8151.650,8.410,393.000,39.060,23.210
98,52,641.940,1586.480,1401.360,21.610,554.230,2388.050,9074.700,47.280,522.130,2387.990,8147.340,8.384,392.000,39.140,23.305
98,53,642.130,1578.090,1406.780,21.610,553.900,2387.980,9071.230,47.430,522.070,2388.040,8149.600,8.426,391.000,38.910,23.423
98,54,641.980,1582.210,1403.170,21.610,553.770,2388.030,9067.850,47.220,521.580,2388.010,8147.180,8.418,392.000,38.830,23.356
98,55,642.270,1586.970,1395.140,21.610,554.310,2388.020,9072.530,47.350,522.420,2388.030,8150.900,8.405,391.000,38.970,23.546
98,56,642.070,1583.540,1409.740,21.610,554.370,2388.070,9066.470,47.320,521.730,2388.040,8152.070,8.414,393.000,38.960,23.420
98,57,642.130,1586.220,1395.440,21.610,554.430,2388.040,9064.420,47.170,521.980,2387.970,8143.490,8.433,391.000,39.040,23.434
98,58,642.540,1582.900,1397.630,21.610,554.280,2387.980,9063.010,47.280,522.090,2388.030,8141.480,8.399,390.000,38.840,23.376
98,59,642.330,1584.250,1396.070,21.610,554.890,2388.000,9070.950,47.190,522.230,2388.040,8143.920,8.419,393.000,38.970,23.489
98,60,642.200,1590.100,1399.360,21.610,553.390,2388.010,9069.800,47.190,522.380,2388.020,8147.980,8.378,392.000,39.000,23.428
98,61,642.320,1585.530,1404.770,21.610,553.820,2388.010,9066.490,47.290,521.960,2388.050,8148.610,8.432,394.000,39.110,23.413
98,62,642.110,1590.760,1403.540,21.610,554.220,2388.050,9074.300,47.200,521.990,2388.000,8154.710,8.425,392.000,38.840,23.217
98,63,642.190,1594.980,1403.920,21.610,553.840,2388.040,9061.470,47.520,521.430,2388.040,8151.620,8.429,392.000,38.810,23.358
98,64,642.320,1591.680,1407.830,21.610,554.050,2388.030,9072.340,47.290,522.050,2388.040,8146.770,8.416,392.000,38.880,23.410
98,65,642.600,1580.890,1401.020,21.610,554.450,2388.000,9068.840,47.310,522.250,2388.030,8151.200,8.436,392.000,38.840,23.379
98,66,642.650,1592.520,1402.740,21.610,554.000,2387.970,9056.280,47.130,521.400,2387.990,8147.670,8.420,392.000,39.080,23.417
98,67,643.020,1590.130,1403.900,21.610,554.280,2388.010,9067.760,47.290,521.890,2388.020,8149.190,8.422,392.000,39.160,23.380
98,68,642.300,1584.100,1404.160,21.610,554.050,2388.000,9070.030,47.390,522.210,2388.010,8148.300,8.409,391.000,39.120,23.434
98,69,642.130,1592.260,1403.120,21.610,553.980,2388.010,9074.250,47.230,521.890,2388.060,8148.920,8.391,392.000,38.860,23.481
98,70,642.640,1587.580,1396.180,21.610,553.900,2388.050,9071.740,47.340,521.930,2388.030,8147.840,8.436,394.000,38.980,23.449
98,71,642.410,1584.120,1401.420,21.610,553.640,2388.050,9060.430,47.370,522.070,2388.020,8145.520,8.386,393.000,38.870,23.373
98,72,642.380,1591.360,1403.370,21.610,553.460,2387.990,9064.820,47.590,522.550,2388.030,8144.820,8.450,392.000,38.900,23.402
98,73,642.940,1580.760,1402.190,21.610,554.450,2388.030,9078.040,47.280,521.740,2388.070,8148.090,8.434,392.000,39.020,23.304
98,74,642.570,1579.970,1395.710,21.610,553.500,2388.020,9065.030,47.380,522.440,2388.040,8153.230,8.439,393.000,38.920,23.380
98,75,642.260,1587.360,1401.720,21.610,554.120,2388.040,9078.120,47.160,521.830,2388.020,8150.660,8.425,391.000,38.830,23.419
98,76,642.160,1586.250,1401.990,21.600,554.880,2388.010,9059.230,47.300,522.500,2388.030,8149.740,8.394,393.000,38.980,23.351
98,77,643.060,1588.130,1400.950,21.610,554.200,2388.040,9075.920,47.400,521.850,2388.050,8143.740,8.403,391.000,38.880,23.329
98,78,642.740,1590.080,1407.360,21.610,553.680,2388.020,9067.370,47.450,522.030,2388.060,8142.590,8.433,393.000,38.860,23.360
98,79,642.350,1588.890,1401.750,21.610,554.170,2388.000,9069.950,47.480,521.510,2388.010,8147.850,8.410,392.000,38.660,23.184
98,80,642.180,1588.390,1399.370,21.610,554.460,2387.990,9069.460,47.380,522.240,2388.050,8152.290,8.398,392.000,38.860,23.336
98,81,642.090,1594.450,1405.730,21.610,553.430,2387.980,9064.090,47.530,521.940,2388.090,8149.080,8.438,394.000,38.860,23.274
98,82,642.530,1586.690,1397.630,21.610,553.470,2388.020,9074.760,47.160,521.790,2388.040,8149.900,8.436,392.000,39.010,23.370
98,83,642.260,1589.480,1408.300,21.610,553.930,2388.060,9067.820,47.340,521.980,2388.060,8148.650,8.403,391.000,38.820,23.332
98,84,642.240,1580.320,1394.620,21.610,554.110,2388.040,9074.750,47.300,522.080,2388.030,8146.970,8.434,392.000,38.870,23.432
98,85,642.300,1584.960,1399.720,21.610,554.080,2388.020,9065.430,47.560,522.160,2388.080,8146.190,8.407,392.000,38.710,23.284
98,86,642.950,1591.440,1403.020,21.610,553.150,2388.030,9069.380,47.400,522.010,2388.080,8147.400,8.413,393.000,38.900,23.270
98,87,642.840,1584.840,1405.900,21.610,553.820,2388.100,9064.620,47.440,521.940,2388.060,8148.310,8.422,391.000,38.770,23.379
98,88,642.920,1585.140,1398.430,21.610,553.820,2388.030,9067.500,47.390,522.190,2388.050,8146.490,8.449,393.000,38.810,23.281
98,89,642.450,1588.130,1403.630,21.610,554.140,2388.030,9060.760,47.400,521.930,2388.060,8153.810,8.437,393.000,38.990,23.365
98,90,642.260,1583.760,1395.520,21.610,553.660,2388.080,9063.010,47.400,521.370,2388.060,8142.750,8.448,392.000,38.920,23.403
98,91,642.090,1591.180,1409.030,21.610,553.780,2388.030,9073.980,47.510,521.750,2388.050,8149.750,8.445,393.000,39.050,23.384
98,92,642.840,1592.300,1408.800,21.610,554.610,2388.070,9073.140,47.420,521.050,2388.030,8148.080,8.433,393.000,38.780,23.330
98,93,642.780,1592.950,1410.560,21.610,553.940,2388.010,9065.760,47.500,521.650,2388.060,8151.670,8.432,392.000,38.940,23.343
98,94,641.950,1580.150,1400.390,21.610,553.350,2388.040,9067.450,47.530,522.010,2388.050,8152.230,8.464,391.000,38.870,23.475
98,95,642.560,1585.300,1407.670,21.610,553.790,2388.030,9074.580,47.610,521.050,2388.030,8149.440,8.415,393.000,38.800,23.315
98,96,642.270,1589.450,1410.200,21.610,553.820,2388.090,9061.730,47.320,522.260,2388.060,8146.630,8.438,392.000,38.910,23.384
98,97,642.450,1590.320,1398.200,21.610,554.300,2388.080,9070.620,47.470,521.070,2388.100,8144.430,8.431,392.000,39.120,23.257
98,98,642.690,1575.270,1406.360,21.610,553.340,2388.100,9071.230,47.330,522.020,2388.120,8143.700,8.455,392.000,38.720,23.252
98,99,643.490,1594.190,1406.570,21.610,553.360,2388.110,9066.450,47.480,521.610,2388.070,8146.220,8.464,392.000,38.760,23.341
98,100,642.520,1595.920,1401.310,21.610,554.400,2388.080,9070.590,47.390,521.620,2388.050,8146.550,8.433,392.000,38.780,23.459
98,101,642.840,1587.370,1403.400,21.610,553.550,2388.120,9065.870,47.590,521.100,2388.070,8143.060,8.448,392.000,38.790,23.321
98,102,642.780,1590.350,1409.350,21.610,553.650,2388.100,9074.340,47.580,521.420,2388.060,8144.430,8.414,392.000,38.980,23.259
98,103,642.000,1589.820,1408.180,21.610,553.810,2388.030,9069.220,47.520,521.780,2388.070,8146.160,8.435,394.000,38.920,23.324
98,104,642.660,1586.260,1406.160,21.610,554.500,2388.080,9064.370,47.200,521.100,2388.110,8143.170,8.417,394.000,39.010,23.319
98,105,642.440,1592.800,1406.410,21.610,553.600,2388.050,9066.170,47.580,521.470,2388.150,8144.470,8.432,393.000,38.810,23.277
98,106,642.490,1592.730,1413.180,21.610,553.190,2388.060,9066.100,47.660,521.650,2388.040,8145.730,8.444,394.000,38.830,23.307
98,107,642.730,1588.130,1409.880,21.610,553.480,2388.080,9073.410,47.370,521.470,2388.090,8148.280,8.440,393.000,39.050,23.261
98,108,642.660,1590.020,1405.380,21.610,554.100,2388.060,9062.940,47.490,521.590,2388.140,8150.500,8.421,395.000,38.820,23.330
98,109,643.280,1593.360,1407.740,21.610,553.410,2388.130,9062.570,47.600,521.210,2388.130,8145.400,8.452,393.000,38.940,23.297
98,110,642.850,1589.500,1405.170,21.610,553.760,2388.060,9070.560,47.430,521.320,2388.100,8150.810,8.380,395.000,38.790,23.374
98,111,642.600,1590.830,1408.170,21.610,552.650,2388.080,9063.580,47.620,521.230,2388.050,8146.870,8.440,394.000,38.670,23.298
98,112,642.540,1590.850,1411.500,21.610,554.230,2388.090,9073.970,47.570,521.760,2388.090,8142.260,8.466,393.000,38.810,23.348
98,113,641.620,1590.420,1410.840,21.610,552.930,2388.110,9071.050,47.600,521.270,2388.130,8141.180,8.444,394.000,38.820,23.253
98,114,642.890,1588.310,1412.330,21.610,553.400,2388.130,9060.910,47.390,521.300,2388.080,8143.580,8.473,393.000,38.760,23.206
